det1_,big0,_,ep,.wav,det1_big0_ep.wav,jeb,_,rooz,aaf,jeb_roozaaf
det1_,big0,_,es,.wav,det1_big0_es.wav,jeb,_,rooz,esh,jeb_roozesh
det1_,big0,p,,.wav,det1_big0p.wav,jeb,_,rooz,ool,jeb_roozool
det1_,big0,s,,.wav,det1_big0s.wav,jeb,_,rooz,ok,jeb_roozok
det1_,big1,_,ep,.wav,det1_big1_ep.wav,jeb,_,mon,aaf,jeb_monaaf
det1_,big1,_,es,.wav,det1_big1_es.wav,jeb,_,mon,esh,jeb_monesh
det1_,big1,p,,.wav,det1_big1p.wav,jeb,_,mon,ool,jeb_monool
det1_,big1,s,,.wav,det1_big1s.wav,jeb,_,mon,ok,jeb_monok
det1_,big2,_,ep,.wav,det1_big2_ep.wav,jeb,_,pex,aaf,jeb_pexaaf
det1_,big2 ,_,es,.wav,det1_big2 _es.wav,jeb,_,pex,esh,jeb_pexesh
det1_,big2,p,,.wav,det1_big2p.wav,jeb,_,pex,ool,jeb_pexool
det1_,big2,s,,.wav,det1_big2s.wav,jeb,_,pex,ok,jeb_pexok
det1_,big3,_,ep,.wav,det1_big3_ep.wav,jeb,_,frus,aaf,jeb_frusaaf
det1_,big3,_,es,.wav,det1_big3_es.wav,jeb,_,frus,esh,jeb_frusesh
det1_,big3,p,,.wav,det1_big3p.wav,jeb,_,frus,ool,jeb_frusool
det1_,big3,s,,.wav,det1_big3s.wav,jeb,_,frus,ok,jeb_frusok
det1_,big4,_,ep,.wav,det1_big4_ep.wav,jeb,_,glarm,aaf,jeb_glarmaaf
det1_,big4,_,es,.wav,det1_big4_es.wav,jeb,_,glarm,esh,jeb_glarmesh
det1_,big4,p,,.wav,det1_big4p.wav,jeb,_,glarm,ool,jeb_glarmool
det1_,big4,s,,.wav,det1_big4s.wav,jeb,_,glarm,ok,jeb_glarmok
det1_,big5,_,ep,.wav,det1_big5_ep.wav,jeb,_,stam,aaf,jeb_stamaaf
det1_,big5,_,es,.wav,det1_big5_es.wav,jeb,_,stam,esh,jeb_stamesh
det1_,big5,p,,.wav,det1_big5p.wav,jeb,_,stam,ool,jeb_stamool
det1_,big5,s,,.wav,det1_big5s.wav,jeb,_,stam,ok,jeb_stamok
det1_,big6,_,ep,.wav,det1_big6_ep.wav,jeb,_,pav,aaf,jeb_pavaaf
det1_,big6,_,es,.wav,det1_big6_es.wav,jeb,_,pav,esh,jeb_pavesh
det1_,big6,p,,.wav,det1_big6p.wav,jeb,_,pav,ool,jeb_pavool
det1_,big6,s,,.wav,det1_big6s.wav,jeb,_,pav,ok,jeb_pavok
det1_,big7,_,ep,.wav,det1_big7_ep.wav,jeb,_,teep,aaf,jeb_teepaaf
det1_,big7,_,es,.wav,det1_big7_es.wav,jeb,_,teep,esh,jeb_teepesh
det1_,big7,p,,.wav,det1_big7p.wav,jeb,_,teep,ool,jeb_teepool
det1_,big7,s,,.wav,det1_big7s.wav,jeb,_,teep,ok,jeb_teepok
det1_,big8,_,ep,.wav,det1_big8_ep.wav,jeb,_,zout,aaf,jeb_zoutaaf
det1_,big8,_,es,.wav,det1_big8_es.wav,jeb,_,zout,esh,jeb_zoutesh
det1_,big8,p,,.wav,det1_big8p.wav,jeb,_,zout,ool,jeb_zoutool
det1_,big8,s,,.wav,det1_big8s.wav,jeb,_,zout,ok,jeb_zoutok
det1_,big9,_,ep,.wav,det1_big9_ep.wav,jeb,_,foud,aaf,jeb_foudaaf
det1_,big9,_,es,.wav,det1_big9_es.wav,jeb,_,foud,esh,jeb_foudesh
det1_,big9,p,,.wav,det1_big9p.wav,jeb,_,foud,ool,jeb_foudool
det1_,big9,s,,.wav,det1_big9s.wav,jeb,_,foud,ok,jeb_foudok
det1_,big10,_,ep,.wav,det1_big10_ep.wav,jeb,_,chag,aaf,jeb_chagaaf
det1_,big10,_,es,.wav,det1_big10_es.wav,jeb,_,chag,esh,jeb_chagesh
det1_,big10,p,,.wav,det1_big10p.wav,jeb,_,chag,ool,jeb_chagool
det1_,big10,s,,.wav,det1_big10s.wav,jeb,_,chag,ok,jeb_chagok
det1_,big11,_,ep,.wav,det1_big11_ep.wav,jeb,_,theb,aaf,jeb_thebaaf
det1_,big11,_,es,.wav,det1_big11_es.wav,jeb,_,theb,esh,jeb_thebesh
det1_,big11,p,,.wav,det1_big11p.wav,jeb,_,theb,ool,jeb_thebool
det1_,big11,s,,.wav,det1_big11s.wav,jeb,_,theb,ok,jeb_thebok
det1_,big12,_,ep,.wav,det1_big12_ep.wav,jeb,_,pum,aaf,jeb_pumaaf
det1_,big12,_,es,.wav,det1_big12_es.wav,jeb,_,pum,esh,jeb_pumesh
det1_,big12,p,,.wav,det1_big12p.wav,jeb,_,pum,ool,jeb_pumool
det1_,big12,s,,.wav,det1_big12s.wav,jeb,_,pum,ok,jeb_pumok
det1_,big13,_,ep,.wav,det1_big13_ep.wav,jeb,_,sarb,aaf,jeb_sarbaaf
det1_,big13,_,es,.wav,det1_big13_es.wav,jeb,_,sarb,esh,jeb_sarbesh
det1_,big13,p,,.wav,det1_big13p.wav,jeb,_,sarb,ool,jeb_sarbool
det1_,big13,s,,.wav,det1_big13s.wav,jeb,_,sarb,ok,jeb_sarbok
det1_,big14,_,ep,.wav,det1_big14_ep.wav,jeb,_,plim,aaf,jeb_plimaaf
det1_,big14,_,es,.wav,det1_big14_es.wav,jeb,_,plim,esh,jeb_plimesh
det1_,big14,p,,.wav,det1_big14p.wav,jeb,_,plim,ool,jeb_plimool
det1_,big14,s,,.wav,det1_big14s.wav,jeb,_,plim,ok,jeb_plimok
det1_,big15,_,ep,.wav,det1_big15_ep.wav,jeb,_,naos,aaf,jeb_naosaaf
det1_,big15,_,es,.wav,det1_big15_es.wav,jeb,_,naos,esh,jeb_naosesh
det1_,big15,p,,.wav,det1_big15p.wav,jeb,_,naos,ool,jeb_naosool
det1_,big15,s,,.wav,det1_big15s.wav,jeb,_,naos,ok,jeb_naosok
det1_,big16,_,ep,.wav,det1_big16_ep.wav,jeb,_,vor,aaf,jeb_voraaf
det1_,big16,_,es,.wav,det1_big16_es.wav,jeb,_,vor,esh,jeb_voresh
det1_,big16,p,,.wav,det1_big16p.wav,jeb,_,vor,ool,jeb_vorool
det1_,big16,s,,.wav,det1_big16s.wav,jeb,_,vor,ok,jeb_vorok
det1_,big17,_,ep,.wav,det1_big17_ep.wav,jeb,_,skun,aaf,jeb_skunaaf
det1_,big17,_,es,.wav,det1_big17_es.wav,jeb,_,skun,esh,jeb_skunesh
det1_,big17,p,,.wav,det1_big17p.wav,jeb,_,skun,ool,jeb_skunool
det1_,big17,s,,.wav,det1_big17s.wav,jeb,_,skun,ok,jeb_skunok
det1_,big18,_,ep,.wav,det1_big18_ep.wav,jeb,_,dit,aaf,jeb_ditaaf
det1_,big18,_,es,.wav,det1_big18_es.wav,jeb,_,dit,esh,jeb_ditesh
det1_,big18,p,,.wav,det1_big18p.wav,jeb,_,dit,ool,jeb_ditool
det1_,big18,s,,.wav,det1_big18s.wav,jeb,_,dit,ok,jeb_ditok
det1_,big19,_,ep,.wav,det1_big19_ep.wav,jeb,_,chaf,aaf,jeb_chafaaf
det1_,big19,_,es,.wav,det1_big19_es.wav,jeb,_,chaf,esh,jeb_chafesh
det1_,big19,p,,.wav,det1_big19p.wav,jeb,_,chaf,ool,jeb_chafool
det1_,big19,s,,.wav,det1_big19s.wav,jeb,_,chaf,ok,jeb_chafok
det1_,big20,_,ep,.wav,det1_big20_ep.wav,jeb,_,wim,aaf,jeb_wimaaf
det1_,big20,_,es,.wav,det1_big20_es.wav,jeb,_,wim,esh,jeb_wimesh
det1_,big20,p,,.wav,det1_big20p.wav,jeb,_,wim,ool,jeb_wimool
det1_,big20,s,,.wav,det1_big20s.wav,jeb,_,wim,ok,jeb_wimok
det1_,big21,_,ep,.wav,det1_big21_ep.wav,jeb,_,mip,aaf,jeb_mipaaf
det1_,big21,_,es,.wav,det1_big21_es.wav,jeb,_,mip,esh,jeb_mipesh
det1_,big21,p,,.wav,det1_big21p.wav,jeb,_,mip,ool,jeb_mipool
det1_,big21,s,,.wav,det1_big21s.wav,jeb,_,mip,ok,jeb_mipok
det1_,big22,_,ep,.wav,det1_big22_ep.wav,jeb,_,gup,aaf,jeb_gupaaf
det1_,big22,_,es,.wav,det1_big22_es.wav,jeb,_,gup,esh,jeb_gupesh
det1_,big22,p,,.wav,det1_big22p.wav,jeb,_,gup,ool,jeb_gupool
det1_,big22,s,,.wav,det1_big22s.wav,jeb,_,gup,ok,jeb_gupok
det1_,big23,_,ep,.wav,det1_big23_ep.wav,jeb,_,kin,aaf,jeb_kinaaf
det1_,big23,_,es,.wav,det1_big23_es.wav,jeb,_,kin,esh,jeb_kinesh
det1_,big23,p,,.wav,det1_big23p.wav,jeb,_,kin,ool,jeb_kinool
det1_,big23,s,,.wav,det1_big23s.wav,jeb,_,kin,ok,jeb_kinok
det1_,small0,_,ep,.wav,det1_small0_ep.wav,jeb,_,kred,ool,jeb_kredool
det1_,small0,_,es,.wav,det1_small0_es.wav,jeb,_,kred,ok,jeb_kredok
det1_,small0,p,,.wav,det1_small0p.wav,jeb,_,kred,aaf,jeb_kredaaf
det1_,small0,s,,.wav,det1_small0s.wav,jeb,_,kred,esh,jeb_kredesh
det1_,small1,_,ep,.wav,det1_small1_ep.wav,jeb,_,hull,ool,jeb_hullool
det1_,small1,_,es,.wav,det1_small1_es.wav,jeb,_,hull,ok,jeb_hullok
det1_,small1,p,,.wav,det1_small1p.wav,jeb,_,hull,aaf,jeb_hullaaf
det1_,small1,s,,.wav,det1_small1s.wav,jeb,_,hull,esh,jeb_hullesh
det1_,small2,_,ep,.wav,det1_small2_ep.wav,jeb,_,biff,ool,jeb_biffool
det1_,small2,_,es,.wav,det1_small2_es.wav,jeb,_,biff,ok,jeb_biffok
det1_,small2,p,,.wav,det1_small2p.wav,jeb,_,biff,aaf,jeb_biffaaf
det1_,small2,s,,.wav,det1_small2s.wav,jeb,_,biff,esh,jeb_biffesh
det1_,small3,_,ep,.wav,det1_small3_ep.wav,jeb,_,bep,ool,jeb_bepool
det1_,small3,_,es,.wav,det1_small3_es.wav,jeb,_,bep,ok,jeb_bepok
det1_,small3,p,,.wav,det1_small3p.wav,jeb,_,bep,aaf,jeb_bepaaf
det1_,small3,s,,.wav,det1_small3s.wav,jeb,_,bep,esh,jeb_bepesh
det1_,small4,_,ep,.wav,det1_small4_ep.wav,jeb,_,zimb,ool,jeb_zimbool
det1_,small4,_,es,.wav,det1_small4_es.wav,jeb,_,zimb,ok,jeb_zimbok
det1_,small4,p,,.wav,det1_small4p.wav,jeb,_,zimb,aaf,jeb_zimbaaf
det1_,small4,s,,.wav,det1_small4s.wav,jeb,_,zimb,esh,jeb_zimbesh
det1_,small5,_,ep,.wav,det1_small5_ep.wav,jeb,_,sib,ool,jeb_sibool
det1_,small5,_,es,.wav,det1_small5_es.wav,jeb,_,sib,ok,jeb_sibok
det1_,small5,p,,.wav,det1_small5p.wav,jeb,_,sib,aaf,jeb_sibaaf
det1_,small5,s,,.wav,det1_small5s.wav,jeb,_,sib,esh,jeb_sibesh
det1_,small6,_,ep,.wav,det1_small6_ep.wav,jeb,_,zeev,ool,jeb_zeevool
det1_,small6,_,es,.wav,det1_small6_es.wav,jeb,_,zeev,ok,jeb_zeevok
det1_,small6,p,,.wav,det1_small6p.wav,jeb,_,zeev,aaf,jeb_zeevaaf
det1_,small6,s,,.wav,det1_small6s.wav,jeb,_,zeev,esh,jeb_zeevesh
det1_,small7,_,ep,.wav,det1_small7_ep.wav,jeb,_,tam,ool,jeb_tamool
det1_,small7,_,es,.wav,det1_small7_es.wav,jeb,_,tam,ok,jeb_tamok
det1_,small7,p,,.wav,det1_small7p.wav,jeb,_,tam,aaf,jeb_tamaaf
det1_,small7,s,,.wav,det1_small7s.wav,jeb,_,tam,esh,jeb_tamesh
det1_,small8,_,ep,.wav,det1_small8_ep.wav,jeb,_,toch,ool,jeb_tochool
det1_,small8,_,es,.wav,det1_small8_es.wav,jeb,_,toch,ok,jeb_tochok
det1_,small8,p,,.wav,det1_small8p.wav,jeb,_,toch,aaf,jeb_tochaaf
det1_,small8,s,,.wav,det1_small8s.wav,jeb,_,toch,esh,jeb_tochesh
det1_,small9,_,ep,.wav,det1_small9_ep.wav,jeb,_,heef,ool,jeb_heefool
det1_,small9,_,es,.wav,det1_small9_es.wav,jeb,_,heef,ok,jeb_heefok
det1_,small9,p,,.wav,det1_small9p.wav,jeb,_,heef,aaf,jeb_heefaaf
det1_,small9,s,,.wav,det1_small9s.wav,jeb,_,heef,esh,jeb_heefesh
det1_,small10,_,ep,.wav,det1_small10_ep.wav,jeb,_,bur,ool,jeb_burool
det1_,small10,_,es,.wav,det1_small10_es.wav,jeb,_,bur,ok,jeb_burok
det1_,small10,p,,.wav,det1_small10p.wav,jeb,_,bur,aaf,jeb_buraaf
det1_,small10,s,,.wav,det1_small10s.wav,jeb,_,bur,esh,jeb_buresh
det1_,small11,_,ep,.wav,det1_small11_ep.wav,jeb,_,chet,ool,jeb_chetool
det1_,small11,_,es,.wav,det1_small11_es.wav,jeb,_,chet,ok,jeb_chetok
det1_,small11,p,,.wav,det1_small11p.wav,jeb,_,chet,aaf,jeb_chetaaf
det1_,small11,s,,.wav,det1_small11s.wav,jeb,_,chet,esh,jeb_chetesh
det2_,big0,_,ep,.wav,det2_big0_ep.wav,lom,_,rooz,aaf,lom_roozaaf
det2_,big0,_,es,.wav,det2_big0_es.wav,lom,_,rooz,esh,lom_roozesh
det2_,big0,p,,.wav,det2_big0p.wav,lom,_,rooz,ool,lom_roozool
det2_,big0,s,,.wav,det2_big0s.wav,lom,_,rooz,ok,lom_roozok
det2_,big1,_,ep,.wav,det2_big1_ep.wav,lom,_,mon,aaf,lom_monaaf
det2_,big1,_,es,.wav,det2_big1_es.wav,lom,_,mon,esh,lom_monesh
det2_,big1,p,,.wav,det2_big1p.wav,lom,_,mon,ool,lom_monool
det2_,big1,s,,.wav,det2_big1s.wav,lom,_,mon,ok,lom_monok
det2_,big2,_,ep,.wav,det2_big2_ep.wav,lom,_,pex,aaf,lom_pexaaf
det2_,big2 ,_,es,.wav,det2_big2 _es.wav,lom,_,pex,esh,lom_pexesh
det2_,big2,p,,.wav,det2_big2p.wav,lom,_,pex,ool,lom_pexool
det2_,big2,s,,.wav,det2_big2s.wav,lom,_,pex,ok,lom_pexok
det2_,big3,_,ep,.wav,det2_big3_ep.wav,lom,_,frus,aaf,lom_frusaaf
det2_,big3,_,es,.wav,det2_big3_es.wav,lom,_,frus,esh,lom_frusesh
det2_,big3,p,,.wav,det2_big3p.wav,lom,_,frus,ool,lom_frusool
det2_,big3,s,,.wav,det2_big3s.wav,lom,_,frus,ok,lom_frusok
det2_,big4,_,ep,.wav,det2_big4_ep.wav,lom,_,glarm,aaf,lom_glarmaaf
det2_,big4,_,es,.wav,det2_big4_es.wav,lom,_,glarm,esh,lom_glarmesh
det2_,big4,p,,.wav,det2_big4p.wav,lom,_,glarm,ool,lom_glarmool
det2_,big4,s,,.wav,det2_big4s.wav,lom,_,glarm,ok,lom_glarmok
det2_,big5,_,ep,.wav,det2_big5_ep.wav,lom,_,stam,aaf,lom_stamaaf
det2_,big5,_,es,.wav,det2_big5_es.wav,lom,_,stam,esh,lom_stamesh
det2_,big5,p,,.wav,det2_big5p.wav,lom,_,stam,ool,lom_stamool
det2_,big5,s,,.wav,det2_big5s.wav,lom,_,stam,ok,lom_stamok
det2_,big6,_,ep,.wav,det2_big6_ep.wav,lom,_,pav,aaf,lom_pavaaf
det2_,big6,_,es,.wav,det2_big6_es.wav,lom,_,pav,esh,lom_pavesh
det2_,big6,p,,.wav,det2_big6p.wav,lom,_,pav,ool,lom_pavool
det2_,big6,s,,.wav,det2_big6s.wav,lom,_,pav,ok,lom_pavok
det2_,big7,_,ep,.wav,det2_big7_ep.wav,lom,_,teep,aaf,lom_teepaaf
det2_,big7,_,es,.wav,det2_big7_es.wav,lom,_,teep,esh,lom_teepesh
det2_,big7,p,,.wav,det2_big7p.wav,lom,_,teep,ool,lom_teepool
det2_,big7,s,,.wav,det2_big7s.wav,lom,_,teep,ok,lom_teepok
det2_,big8,_,ep,.wav,det2_big8_ep.wav,lom,_,zout,aaf,lom_zoutaaf
det2_,big8,_,es,.wav,det2_big8_es.wav,lom,_,zout,esh,lom_zoutesh
det2_,big8,p,,.wav,det2_big8p.wav,lom,_,zout,ool,lom_zoutool
det2_,big8,s,,.wav,det2_big8s.wav,lom,_,zout,ok,lom_zoutok
det2_,big9,_,ep,.wav,det2_big9_ep.wav,lom,_,foud,aaf,lom_foudaaf
det2_,big9,_,es,.wav,det2_big9_es.wav,lom,_,foud,esh,lom_foudesh
det2_,big9,p,,.wav,det2_big9p.wav,lom,_,foud,ool,lom_foudool
det2_,big9,s,,.wav,det2_big9s.wav,lom,_,foud,ok,lom_foudok
det2_,big10,_,ep,.wav,det2_big10_ep.wav,lom,_,chag,aaf,lom_chagaaf
det2_,big10,_,es,.wav,det2_big10_es.wav,lom,_,chag,esh,lom_chagesh
det2_,big10,p,,.wav,det2_big10p.wav,lom,_,chag,ool,lom_chagool
det2_,big10,s,,.wav,det2_big10s.wav,lom,_,chag,ok,lom_chagok
det2_,big11,_,ep,.wav,det2_big11_ep.wav,lom,_,theb,aaf,lom_thebaaf
det2_,big11,_,es,.wav,det2_big11_es.wav,lom,_,theb,esh,lom_thebesh
det2_,big11,p,,.wav,det2_big11p.wav,lom,_,theb,ool,lom_thebool
det2_,big11,s,,.wav,det2_big11s.wav,lom,_,theb,ok,lom_thebok
det2_,big12,_,ep,.wav,det2_big12_ep.wav,lom,_,pum,aaf,lom_pumaaf
det2_,big12,_,es,.wav,det2_big12_es.wav,lom,_,pum,esh,lom_pumesh
det2_,big12,p,,.wav,det2_big12p.wav,lom,_,pum,ool,lom_pumool
det2_,big12,s,,.wav,det2_big12s.wav,lom,_,pum,ok,lom_pumok
det2_,big13,_,ep,.wav,det2_big13_ep.wav,lom,_,sarb,aaf,lom_sarbaaf
det2_,big13,_,es,.wav,det2_big13_es.wav,lom,_,sarb,esh,lom_sarbesh
det2_,big13,p,,.wav,det2_big13p.wav,lom,_,sarb,ool,lom_sarbool
det2_,big13,s,,.wav,det2_big13s.wav,lom,_,sarb,ok,lom_sarbok
det2_,big14,_,ep,.wav,det2_big14_ep.wav,lom,_,plim,aaf,lom_plimaaf
det2_,big14,_,es,.wav,det2_big14_es.wav,lom,_,plim,esh,lom_plimesh
det2_,big14,p,,.wav,det2_big14p.wav,lom,_,plim,ool,lom_plimool
det2_,big14,s,,.wav,det2_big14s.wav,lom,_,plim,ok,lom_plimok
det2_,big15,_,ep,.wav,det2_big15_ep.wav,lom,_,naos,aaf,lom_naosaaf
det2_,big15,_,es,.wav,det2_big15_es.wav,lom,_,naos,esh,lom_naosesh
det2_,big15,p,,.wav,det2_big15p.wav,lom,_,naos,ool,lom_naosool
det2_,big15,s,,.wav,det2_big15s.wav,lom,_,naos,ok,lom_naosok
det2_,big16,_,ep,.wav,det2_big16_ep.wav,lom,_,vor,aaf,lom_voraaf
det2_,big16,_,es,.wav,det2_big16_es.wav,lom,_,vor,esh,lom_voresh
det2_,big16,p,,.wav,det2_big16p.wav,lom,_,vor,ool,lom_vorool
det2_,big16,s,,.wav,det2_big16s.wav,lom,_,vor,ok,lom_vorok
det2_,big17,_,ep,.wav,det2_big17_ep.wav,lom,_,skun,aaf,lom_skunaaf
det2_,big17,_,es,.wav,det2_big17_es.wav,lom,_,skun,esh,lom_skunesh
det2_,big17,p,,.wav,det2_big17p.wav,lom,_,skun,ool,lom_skunool
det2_,big17,s,,.wav,det2_big17s.wav,lom,_,skun,ok,lom_skunok
det2_,big18,_,ep,.wav,det2_big18_ep.wav,lom,_,dit,aaf,lom_ditaaf
det2_,big18,_,es,.wav,det2_big18_es.wav,lom,_,dit,esh,lom_ditesh
det2_,big18,p,,.wav,det2_big18p.wav,lom,_,dit,ool,lom_ditool
det2_,big18,s,,.wav,det2_big18s.wav,lom,_,dit,ok,lom_ditok
det2_,big19,_,ep,.wav,det2_big19_ep.wav,lom,_,chaf,aaf,lom_chafaaf
det2_,big19,_,es,.wav,det2_big19_es.wav,lom,_,chaf,esh,lom_chafesh
det2_,big19,p,,.wav,det2_big19p.wav,lom,_,chaf,ool,lom_chafool
det2_,big19,s,,.wav,det2_big19s.wav,lom,_,chaf,ok,lom_chafok
det2_,big20,_,ep,.wav,det2_big20_ep.wav,lom,_,wim,aaf,lom_wimaaf
det2_,big20,_,es,.wav,det2_big20_es.wav,lom,_,wim,esh,lom_wimesh
det2_,big20,p,,.wav,det2_big20p.wav,lom,_,wim,ool,lom_wimool
det2_,big20,s,,.wav,det2_big20s.wav,lom,_,wim,ok,lom_wimok
det2_,big21,_,ep,.wav,det2_big21_ep.wav,lom,_,mip,aaf,lom_mipaaf
det2_,big21,_,es,.wav,det2_big21_es.wav,lom,_,mip,esh,lom_mipesh
det2_,big21,p,,.wav,det2_big21p.wav,lom,_,mip,ool,lom_mipool
det2_,big21,s,,.wav,det2_big21s.wav,lom,_,mip,ok,lom_mipok
det2_,big22,_,ep,.wav,det2_big22_ep.wav,lom,_,gup,aaf,lom_gupaaf
det2_,big22,_,es,.wav,det2_big22_es.wav,lom,_,gup,esh,lom_gupesh
det2_,big22,p,,.wav,det2_big22p.wav,lom,_,gup,ool,lom_gupool
det2_,big22,s,,.wav,det2_big22s.wav,lom,_,gup,ok,lom_gupok
det2_,big23,_,ep,.wav,det2_big23_ep.wav,lom,_,kin,aaf,lom_kinaaf
det2_,big23,_,es,.wav,det2_big23_es.wav,lom,_,kin,esh,lom_kinesh
det2_,big23,p,,.wav,det2_big23p.wav,lom,_,kin,ool,lom_kinool
det2_,big23,s,,.wav,det2_big23s.wav,lom,_,kin,ok,lom_kinok
det2_,small0,_,ep,.wav,det2_small0_ep.wav,lom,_,kred,ool,lom_kredool
det2_,small0,_,es,.wav,det2_small0_es.wav,lom,_,kred,ok,lom_kredok
det2_,small0,p,,.wav,det2_small0p.wav,lom,_,kred,aaf,lom_kredaaf
det2_,small0,s,,.wav,det2_small0s.wav,lom,_,kred,esh,lom_kredesh
det2_,small1,_,ep,.wav,det2_small1_ep.wav,lom,_,hull,ool,lom_hullool
det2_,small1,_,es,.wav,det2_small1_es.wav,lom,_,hull,ok,lom_hullok
det2_,small1,p,,.wav,det2_small1p.wav,lom,_,hull,aaf,lom_hullaaf
det2_,small1,s,,.wav,det2_small1s.wav,lom,_,hull,esh,lom_hullesh
det2_,small2,_,ep,.wav,det2_small2_ep.wav,lom,_,biff,ool,lom_biffool
det2_,small2,_,es,.wav,det2_small2_es.wav,lom,_,biff,ok,lom_biffok
det2_,small2,p,,.wav,det2_small2p.wav,lom,_,biff,aaf,lom_biffaaf
det2_,small2,s,,.wav,det2_small2s.wav,lom,_,biff,esh,lom_biffesh
det2_,small3,_,ep,.wav,det2_small3_ep.wav,lom,_,bep,ool,lom_bepool
det2_,small3,_,es,.wav,det2_small3_es.wav,lom,_,bep,ok,lom_bepok
det2_,small3,p,,.wav,det2_small3p.wav,lom,_,bep,aaf,lom_bepaaf
det2_,small3,s,,.wav,det2_small3s.wav,lom,_,bep,esh,lom_bepesh
det2_,small4,_,ep,.wav,det2_small4_ep.wav,lom,_,zimb,ool,lom_zimbool
det2_,small4,_,es,.wav,det2_small4_es.wav,lom,_,zimb,ok,lom_zimbok
det2_,small4,p,,.wav,det2_small4p.wav,lom,_,zimb,aaf,lom_zimbaaf
det2_,small4,s,,.wav,det2_small4s.wav,lom,_,zimb,esh,lom_zimbesh
det2_,small5,_,ep,.wav,det2_small5_ep.wav,lom,_,sib,ool,lom_sibool
det2_,small5,_,es,.wav,det2_small5_es.wav,lom,_,sib,ok,lom_sibok
det2_,small5,p,,.wav,det2_small5p.wav,lom,_,sib,aaf,lom_sibaaf
det2_,small5,s,,.wav,det2_small5s.wav,lom,_,sib,esh,lom_sibesh
det2_,small6,_,ep,.wav,det2_small6_ep.wav,lom,_,zeev,ool,lom_zeevool
det2_,small6,_,es,.wav,det2_small6_es.wav,lom,_,zeev,ok,lom_zeevok
det2_,small6,p,,.wav,det2_small6p.wav,lom,_,zeev,aaf,lom_zeevaaf
det2_,small6,s,,.wav,det2_small6s.wav,lom,_,zeev,esh,lom_zeevesh
det2_,small7,_,ep,.wav,det2_small7_ep.wav,lom,_,tam,ool,lom_tamool
det2_,small7,_,es,.wav,det2_small7_es.wav,lom,_,tam,ok,lom_tamok
det2_,small7,p,,.wav,det2_small7p.wav,lom,_,tam,aaf,lom_tamaaf
det2_,small7,s,,.wav,det2_small7s.wav,lom,_,tam,esh,lom_tamesh
det2_,small8,_,ep,.wav,det2_small8_ep.wav,lom,_,toch,ool,lom_tochool
det2_,small8,_,es,.wav,det2_small8_es.wav,lom,_,toch,ok,lom_tochok
det2_,small8,p,,.wav,det2_small8p.wav,lom,_,toch,aaf,lom_tochaaf
det2_,small8,s,,.wav,det2_small8s.wav,lom,_,toch,esh,lom_tochesh
det2_,small9,_,ep,.wav,det2_small9_ep.wav,lom,_,heef,ool,lom_heefool
det2_,small9,_,es,.wav,det2_small9_es.wav,lom,_,heef,ok,lom_heefok
det2_,small9,p,,.wav,det2_small9p.wav,lom,_,heef,aaf,lom_heefaaf
det2_,small9,s,,.wav,det2_small9s.wav,lom,_,heef,esh,lom_heefesh
det2_,small10,_,ep,.wav,det2_small10_ep.wav,lom,_,bur,ool,lom_burool
det2_,small10,_,es,.wav,det2_small10_es.wav,lom,_,bur,ok,lom_burok
det2_,small10,p,,.wav,det2_small10p.wav,lom,_,bur,aaf,lom_buraaf
det2_,small10,s,,.wav,det2_small10s.wav,lom,_,bur,esh,lom_buresh
det2_,small11,_,ep,.wav,det2_small11_ep.wav,lom,_,chet,ool,lom_chetool
det2_,small11,_,es,.wav,det2_small11_es.wav,lom,_,chet,ok,lom_chetok
det2_,small11,p,,.wav,det2_small11p.wav,lom,_,chet,aaf,lom_chetaaf
